Order ID,Ship Mode,Segment,Country,City,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-100246,Standard Class,Consumer,India,Bangalore,Karnataka,East,Furniture,Storage,56435.09,11,0.1,-1741.95
ORD-100247,Second Class,Home Office,India,Bangalore,Maharashtra,South,Furniture,Tables,54125.64,4,0,10334.53
ORD-100248,Second Class,Consumer,India,Mumbai,Tamil Nadu,Central,Technology,Storage,26023.3,1,0.3,-2039.29
ORD-100249,Standard Class,Home Office,India,Kolkata,West Bengal,South,Technology,Accessories,15346.19,8,0.2,582.46
ORD-100250,Standard Class,Home Office,India,Kolkata,Maharashtra,North,Furniture,Storage,NA,3,0.1,
ORD-100251,First Class,Corporate,India,Chennai,West Bengal,Central,Furniture,Chairs,51185.72,5,None,7408
ORD-100252,Standard Class,Corporate,India,Delhi,Maharashtra,East,Furniture,Accessories,27722.47,10,,2754.15
ORD-100253,First Class,,India,Bangalore,,West,Technology,Accessories,24667.86,10,,4011.6
ORD-100254,Same Day,Home Office,India,Chennai,Karnataka,East,Office Supplies,Chairs,18086.4,7,0.2,522.8
ORD-100255,First Class,Consumer,India,Chennai,Maharashtra,North,Office Supplies,Binders,3344.92,9,0.2,-306.55
ORD-100256,Second Class,Home Office,India,Kolkata,Karnataka,East,Office Supplies,Accessories,11044.89,3,None,1555.71
ORD-100257,,Corporate,India,Chennai,Maharashtra,West,Furniture,Chairs,20080.68,3,0.3,-1570.7
ORD-100258,First Class,Consumer,India,Kolkata,Tamil Nadu,North,Technology,Chairs,18311.89,3,0.2,-1839.23
ORD-100259,Second Class,Home Office,India,Chennai,Maharashtra,,Furniture,Tables,4033.75,11,,159.57
ORD-100260,,Consumer,India,Chennai,Karnataka,East,,Tables,18926.42,6,,1849.96
ORD-100261,Second Class,Corporate,India,Delhi,Maharashtra,North,Technology,,57532.84,2,0,6316.59
ORD-100262,Standard Class,Corporate,India,Bangalore,Telangana,Central,Technology,Storage,2072.48,11,0.3,-376.15
ORD-100263,First Class,Home Office,India,Bangalore,Tamil Nadu,West,Technology,,NA,4,0.05,
ORD-100264,Same Day,Consumer,India,Kolkata,Maharashtra,Central,Furniture,Storage,7542.82,9,,1614.43
ORD-100265,Standard Class,Home Office,India,Delhi,West Bengal,,Furniture,,11036.58,8,0.3,-1488.24
ORD-100266,Second Class,Home Office,India,,Telangana,East,Office Supplies,Phones,50900.95,1,0.3,-2591.94
ORD-100267,Second Class,Corporate,India,Bangalore,West Bengal,Central,Office Supplies,Storage,38192.72,1,0.2,-5474.31
ORD-100268,First Class,,India,Delhi,Maharashtra,Central,Furniture,Accessories,9590.15,6,0,1620.24
ORD-100269,Second Class,Corporate,India,Bangalore,Karnataka,East,Office Supplies,Accessories,37797.96,6,,4239.06
ORD-100270,Same Day,Consumer,India,Bangalore,Telangana,Central,Office Supplies,Storage,20184.28,5,0.1,-597.63
ORD-100271,First Class,Home Office,India,Bangalore,Tamil Nadu,North,Technology,Binders,4696.93,8,0.05,398.71
ORD-100272,Same Day,,India,Delhi,Maharashtra,Central,Technology,Storage,30096.42,10,0,1036.07
ORD-100273,,,India,,Delhi,Central,Technology,Tables,20132.95,1,,4188.5
ORD-100274,Second Class,Consumer,India,Hyderabad,West Bengal,East,Technology,Chairs,21571.89,10,0.2,-2253.57
ORD-100275,Same Day,Corporate,India,Hyderabad,Telangana,South,Office Supplies,Chairs,24301.02,8,0.1,456.55
ORD-100276,First Class,Consumer,India,Chennai,Delhi,East,Furniture,Binders,57649.05,1,0.3,-4325.74
ORD-100277,Second Class,Home Office,India,Delhi,Delhi,East,Office Supplies,Accessories,59944.28,6,0,5633.34
ORD-100278,,Consumer,India,Hyderabad,Maharashtra,West,Furniture,Chairs,11016.64,3,0.1,136.56
ORD-100279,Same Day,Consumer,India,Hyderabad,Tamil Nadu,North,Technology,Chairs,40885.55,3,0.3,-10061.45
ORD-100280,First Class,Corporate,India,Chennai,West Bengal,South,Technology,Tables,39502.18,5,,6065.37
ORD-100281,Standard Class,Consumer,India,Chennai,,North,Office Supplies,Binders,34894.32,5,,1850.01
ORD-100282,First Class,Corporate,India,Kolkata,Telangana,Central,Technology,Accessories,46656.42,7,,7472.23
ORD-100283,First Class,Home Office,India,Bangalore,Telangana,East,Furniture,,27101.77,7,,5125.05
ORD-100284,Same Day,Home Office,India,Hyderabad,Maharashtra,West,Furniture,,19356.74,7,0.3,-4025.71
ORD-100285,First Class,Consumer,India,Kolkata,Maharashtra,West,Office Supplies,,59864.74,2,,11810.92
ORD-100286,Standard Class,Corporate,India,Bangalore,Karnataka,West,Furniture,Phones,47442.43,9,0,9189.98
ORD-100287,Second Class,Consumer,India,Delhi,West Bengal,West,Technology,Accessories,41170.19,7,0.2,-6634.93
ORD-100288,Second Class,Corporate,India,Chennai,West Bengal,South,Office Supplies,Tables,21405.35,8,0.3,-1552.05
ORD-100289,Second Class,,India,Mumbai,Karnataka,South,Furniture,Binders,56117.67,2,0.2,2432.12
ORD-100290,,,India,Hyderabad,Delhi,Central,Technology,Storage,12329.4,4,0,2065.17
ORD-100291,Standard Class,Home Office,India,Hyderabad,Telangana,,Technology,Storage,29031.47,5,0.1,-1277.01
ORD-100292,First Class,Consumer,India,Hyderabad,West Bengal,North,Office Supplies,Storage,9133.95,11,,784.46
ORD-100293,First Class,Consumer,India,Mumbai,Tamil Nadu,South,Furniture,Tables,1416.61,8,0.05,66.63
ORD-100294,First Class,Home Office,India,,West Bengal,Central,Office Supplies,,9544.02,3,0,2212.18
ORD-100295,Second Class,Home Office,India,Mumbai,Maharashtra,North,Office Supplies,Binders,32004.58,7,0.1,-1129.41
ORD-100296,Same Day,Consumer,India,Hyderabad,West Bengal,South,Office Supplies,Tables,51595.51,11,0.2,-2142.14
ORD-100297,Second Class,Corporate,India,Mumbai,Tamil Nadu,East,Furniture,Binders,44097.66,5,0.1,1687.58
ORD-100298,Standard Class,Consumer,India,Hyderabad,Karnataka,North,Office Supplies,Accessories,45002.69,5,0,3041.32
ORD-100299,Same Day,Home Office,India,,,North,Furniture,Binders,44732.93,8,0,1529.35
ORD-100300,Second Class,Home Office,India,Bangalore,West Bengal,Central,Office Supplies,Binders,45449.69,3,,7301.93
ORD-100301,Same Day,Home Office,India,Chennai,West Bengal,West,Furniture,Chairs,38140.05,1,0.3,-10155.77
ORD-100302,Same Day,Home Office,India,Delhi,Maharashtra,East,Furniture,Tables,48197.4,10,,6738.5
ORD-100303,Standard Class,Corporate,India,Hyderabad,Maharashtra,West,Office Supplies,Accessories,NA,1,0,
ORD-100304,Same Day,Consumer,India,Delhi,West Bengal,East,Technology,Chairs,45818.91,,0.1,1717.15
ORD-100305,Same Day,Consumer,India,Bangalore,Tamil Nadu,,Furniture,Accessories,55026.99,3,0.3,-11435.69
ORD-100306,Standard Class,Consumer,India,Chennai,West Bengal,North,Office Supplies,Tables,35157.32,5,,7842.36
ORD-100307,Same Day,Consumer,India,Kolkata,Maharashtra,North,Technology,Chairs,58320.4,,,8886.84
ORD-100308,Standard Class,Consumer,India,Chennai,Maharashtra,South,Technology,Phones,37369.4,11,0.2,-301.72
ORD-100309,Standard Class,Corporate,India,Chennai,Maharashtra,,Technology,Phones,15858.74,6,0.2,-2359.94
ORD-100310,Second Class,Home Office,India,Mumbai,Maharashtra,North,,Chairs,53289.94,4,0.3,-8436.2
ORD-100311,Standard Class,Consumer,India,Hyderabad,Telangana,East,Furniture,,27620.82,10,0.05,1266.74
ORD-100312,Same Day,,India,Chennai,Delhi,South,Office Supplies,Storage,35562.02,1,0.05,5274.27
ORD-100313,First Class,Corporate,India,Chennai,Maharashtra,Central,,Binders,20519.73,10,,1958.79
ORD-100314,Standard Class,Corporate,India,Delhi,Delhi,West,Technology,,3092.91,5,0.2,-98.89
ORD-100315,Same Day,Home Office,India,Delhi,Tamil Nadu,Central,Furniture,Accessories,11268.35,7,0.05,607.42
ORD-100316,First Class,Consumer,India,Mumbai,Telangana,West,Office Supplies,Storage,43831.1,8,0.05,5236.36
ORD-100317,Second Class,Home Office,India,Chennai,Telangana,West,Office Supplies,Storage,19687.09,,,736.56
ORD-100318,Same Day,,India,Chennai,Delhi,West,Office Supplies,Accessories,36399.15,2,0,2385.65
ORD-100319,Second Class,Consumer,India,Delhi,,East,Furniture,Accessories,30853.77,1,0.2,-1385.59
ORD-100320,Same Day,Consumer,India,Hyderabad,Delhi,North,Office Supplies,Storage,35784.56,9,0.1,723.22
ORD-100321,First Class,Home Office,India,Chennai,Tamil Nadu,Central,Furniture,Binders,25632.97,5,0.1,-478.13
ORD-100322,Standard Class,Consumer,India,Kolkata,Maharashtra,North,Office Supplies,Storage,34696.87,7,0.05,4890.56
ORD-100323,First Class,Corporate,India,Bangalore,,North,Furniture,Tables,13486.37,7,0.2,123.07
ORD-100324,Second Class,Corporate,India,Bangalore,Karnataka,East,Technology,Phones,NA,9,0.05,
ORD-100325,First Class,Corporate,India,Bangalore,Tamil Nadu,Central,Furniture,Storage,16847.84,1,0.2,-1311.46
ORD-100326,Same Day,Consumer,India,,Tamil Nadu,West,Technology,Accessories,25959.84,11,,4629.52
ORD-100327,Second Class,Home Office,India,Bangalore,Delhi,East,Office Supplies,,53187.5,11,0.3,-7868.26
ORD-100328,First Class,Consumer,India,Kolkata,West Bengal,South,Office Supplies,Binders,59514,10,0.2,2950.99
ORD-100329,First Class,Home Office,India,Hyderabad,Maharashtra,West,Technology,Storage,24812.43,5,0.3,-1580.24
ORD-100330,Same Day,Corporate,India,Bangalore,Delhi,West,Office Supplies,Tables,35994.32,4,0.2,-5435.13
ORD-100331,Standard Class,Consumer,India,Chennai,Maharashtra,Central,Technology,Accessories,22313.51,3,0.05,3003.31
ORD-100332,Second Class,Home Office,India,Hyderabad,Karnataka,South,Furniture,Chairs,7023.99,2,0.3,-505.79
ORD-100333,First Class,Corporate,India,Delhi,Karnataka,South,Technology,Accessories,12005,6,,1902.63
ORD-100334,Standard Class,Home Office,India,Chennai,Maharashtra,,Office Supplies,Chairs,36193.33,4,0.1,3463.38
ORD-100335,Standard Class,Corporate,India,Hyderabad,,Central,Office Supplies,Accessories,15861.4,6,0.1,-4.16
ORD-100336,Standard Class,Consumer,India,Mumbai,Maharashtra,North,Office Supplies,Tables,24537.2,7,0.2,745.6
ORD-100337,Same Day,Corporate,India,Kolkata,Tamil Nadu,West,Furniture,Tables,14936.82,3,0.1,-227.99
ORD-100338,Same Day,Consumer,India,Hyderabad,Karnataka,Central,Office Supplies,Storage,28638.78,6,0.05,2752.2
ORD-100339,Second Class,Home Office,India,Hyderabad,Tamil Nadu,,Office Supplies,Tables,18402.57,10,0,1520.97
ORD-100340,First Class,Home Office,India,,Karnataka,Central,Technology,Accessories,15409.41,3,0,1174.68
ORD-100341,First Class,Home Office,India,Kolkata,,North,Furniture,Storage,43219.71,9,0.2,-2581.19
ORD-100342,Second Class,Consumer,India,Delhi,Telangana,North,Furniture,Tables,NA,10,0.1,
ORD-100343,Second Class,,India,Chennai,Delhi,East,Furniture,,43799.7,10,,6671.97
ORD-100344,Same Day,Corporate,India,Bangalore,,South,Technology,Storage,31674.19,2,0.05,5617.74
ORD-100345,First Class,Corporate,India,Bangalore,Maharashtra,Central,Office Supplies,Tables,34516.3,11,None,3904.18
,Standard Class,Corporate,India,Kolkata,Delhi,East,Office Supplies,Binders,NA,5,0.3,
ORD-100347,Standard Class,Home Office,India,Bangalore,West Bengal,Central,Furniture,,29438.75,6,,4449.62
ORD-100348,Second Class,Consumer,India,Bangalore,Telangana,South,Furniture,Storage,26783.8,5,0,3376.13
ORD-100349,Standard Class,Home Office,India,Delhi,Delhi,Central,Office Supplies,Tables,567.8,1,0.1,18.91
ORD-100350,,Home Office,India,Kolkata,Karnataka,Central,Furniture,Binders,26044.3,5,0.05,2534.13
ORD-100351,First Class,Home Office,India,Bangalore,West Bengal,East,,Accessories,55122.39,3,0.2,-8172.42
ORD-100352,Same Day,Consumer,India,Delhi,Tamil Nadu,North,Furniture,Chairs,12314.41,1,0.2,-1140.61
ORD-100353,,Home Office,India,Delhi,Karnataka,South,Furniture,Storage,8418.48,9,0,541.82
ORD-100354,First Class,Home Office,India,Delhi,Karnataka,North,Technology,Chairs,15563.28,,0.2,-1774.71
ORD-100355,,Home Office,India,Delhi,Telangana,East,Furniture,Tables,27855.26,11,0.3,-4936.19
ORD-100356,Same Day,Consumer,India,Chennai,Maharashtra,South,Furniture,Phones,8475.12,8,0.1,781.88
ORD-100357,Same Day,Home Office,India,Delhi,Telangana,Central,Technology,Binders,57205.14,8,0.05,6952.98
ORD-100358,First Class,Home Office,India,Mumbai,Maharashtra,East,Technology,Phones,42792.37,5,,3048.52
ORD-100359,Second Class,Home Office,India,Hyderabad,Tamil Nadu,South,Furniture,Phones,NA,11,0.3,
ORD-100360,Second Class,Home Office,India,Hyderabad,West Bengal,South,Technology,Storage,24520.36,4,0.3,-2461.56
ORD-100361,Same Day,Consumer,India,Mumbai,,South,Furniture,Tables,NA,5,0,
ORD-100362,Same Day,Consumer,India,Bangalore,West Bengal,South,Office Supplies,,40609.94,4,0,6086.46
ORD-100363,Standard Class,Consumer,India,Kolkata,Karnataka,South,Technology,Chairs,52037.25,9,0.05,5120.37
ORD-100364,,,India,Delhi,Delhi,West,Office Supplies,Storage,48864.75,10,0,7684.12
ORD-100365,Standard Class,Home Office,India,Bangalore,Tamil Nadu,Central,Furniture,Tables,38177.94,9,0.05,5057.6
ORD-100366,Standard Class,Corporate,India,Kolkata,Maharashtra,South,Office Supplies,Chairs,1363.48,2,0.05,2.93
ORD-100367,Same Day,Consumer,India,Mumbai,Telangana,West,Technology,Accessories,36726.05,4,0.1,4788.99
ORD-100368,Second Class,Corporate,India,Hyderabad,Karnataka,Central,Office Supplies,Storage,12546.95,1,0.3,-1086.66
ORD-100369,First Class,Corporate,India,Chennai,Telangana,East,,Phones,1087.76,,0.05,-7.33
ORD-100370,Second Class,Consumer,India,Chennai,Delhi,South,Furniture,Storage,38449.65,5,0.2,-5550.96
ORD-100371,First Class,Corporate,India,Mumbai,Maharashtra,Central,Technology,Tables,10911.87,,0.3,-2642.28
ORD-100372,Second Class,Consumer,India,Mumbai,Telangana,Central,Office Supplies,Phones,39664.7,2,,8855.53
ORD-100373,First Class,Consumer,India,Kolkata,Karnataka,South,Office Supplies,Binders,12197.43,3,0.2,324.82
ORD-100374,Second Class,Consumer,India,Chennai,Telangana,South,Furniture,Binders,17469.01,6,,559.6
ORD-100375,Standard Class,Corporate,India,Delhi,Maharashtra,East,Technology,Chairs,54834.78,7,,2240.66
ORD-100376,Standard Class,Consumer,India,Mumbai,Delhi,Central,Technology,Binders,6131.52,7,,395.02
ORD-100377,Second Class,Corporate,India,Bangalore,Maharashtra,South,Office Supplies,Accessories,56182.74,4,0,12116.17
ORD-100378,Second Class,Home Office,India,Hyderabad,Tamil Nadu,Central,Furniture,Binders,30914.68,9,0.2,-3219.47
ORD-100379,Standard Class,Corporate,India,,Delhi,Central,Office Supplies,,558.1,6,0.05,95.22
ORD-100380,Same Day,Corporate,India,Delhi,,North,Technology,Tables,26740.99,11,0.3,-4197.41
ORD-100381,Same Day,Corporate,India,Chennai,,East,Technology,Binders,34693.44,,0.3,-1800.22
ORD-100382,Second Class,Consumer,India,Bangalore,Telangana,East,Technology,Chairs,33647.15,8,0.2,-1184.37
ORD-100383,First Class,Consumer,India,,,West,Technology,Accessories,NA,7,,
ORD-100384,First Class,Corporate,India,,West Bengal,North,Office Supplies,Phones,11614.32,2,0,2123.76
ORD-100385,Standard Class,Consumer,India,Kolkata,Telangana,South,Furniture,Accessories,23096.85,10,0.3,-4915.9
ORD-100386,Second Class,Corporate,India,Chennai,,West,Office Supplies,,12434.71,5,0,2190.92
ORD-100387,Same Day,Home Office,India,Bangalore,Tamil Nadu,South,Office Supplies,Binders,59238.44,10,,1922.79
ORD-100388,Standard Class,Consumer,India,Mumbai,Karnataka,North,Office Supplies,Accessories,57600.72,9,0.3,-4172.3
ORD-100389,Same Day,Home Office,India,Delhi,,South,Office Supplies,Binders,38476.49,2,0.3,-6510.59
ORD-100390,Same Day,Corporate,India,Chennai,Tamil Nadu,East,Technology,Tables,20186.86,6,,4670.56
ORD-100391,First Class,,India,Delhi,Telangana,North,Technology,Storage,28567.02,2,0,2782.55
ORD-100392,First Class,Home Office,India,Delhi,Tamil Nadu,South,Furniture,Binders,46469.44,6,0,2666.95
ORD-100393,Same Day,Corporate,India,,Delhi,North,Furniture,,41460.87,10,0.05,2537.43
ORD-100394,Second Class,Home Office,India,Delhi,West Bengal,Central,Furniture,Tables,35898.98,5,0.1,-554.26
ORD-100395,Second Class,Corporate,India,Kolkata,Karnataka,Central,Furniture,Storage,5932.97,4,0.3,-328.88
ORD-100396,Standard Class,Consumer,India,Delhi,Delhi,North,Furniture,Storage,51979.01,7,0.2,-7209.16
ORD-100397,First Class,Consumer,India,Hyderabad,West Bengal,East,,Phones,18997.6,1,0.3,-3884.91
,Same Day,Consumer,India,Delhi,Telangana,South,Furniture,,3442.83,7,0.2,-306.4
ORD-100399,Standard Class,Corporate,India,Delhi,Tamil Nadu,Central,Office Supplies,Binders,37818.59,2,0.05,4031.41
ORD-100400,Same Day,Home Office,India,Chennai,Karnataka,South,Office Supplies,,34400.08,9,0.3,-2403.34
ORD-100401,Standard Class,Consumer,India,Chennai,Karnataka,South,Office Supplies,Tables,6024.91,7,0.3,-319.32
ORD-100402,Same Day,Corporate,India,Delhi,Delhi,West,Furniture,Tables,26480.98,6,0.2,-2166.59
ORD-100403,First Class,Consumer,India,Delhi,Tamil Nadu,South,Furniture,Binders,53134.93,10,,5464.92
ORD-100404,Standard Class,Corporate,India,,Maharashtra,Central,Technology,Chairs,53664.85,6,0,1929.97
ORD-100405,Second Class,Home Office,India,Hyderabad,Delhi,West,Furniture,Chairs,49290.19,5,,11936.38
ORD-100406,Standard Class,Consumer,India,,Karnataka,North,Technology,Binders,28902.57,4,0.2,-3353.48
ORD-100407,Same Day,Home Office,India,,Delhi,South,Furniture,,33887.03,3,0.05,4118.52
ORD-100408,Same Day,Consumer,India,Kolkata,Delhi,Central,Office Supplies,Tables,27150.63,7,0,2753.61
ORD-100409,Same Day,Consumer,India,,Maharashtra,Central,,Binders,21504.54,9,0.05,3565.22
ORD-100410,Standard Class,Consumer,India,Kolkata,Maharashtra,West,Furniture,Tables,48324.18,5,0.05,2649.98
ORD-100411,Second Class,Consumer,India,Hyderabad,Karnataka,Central,Office Supplies,Storage,25955.62,11,0,4308.08
ORD-100412,Same Day,Consumer,India,Bangalore,Telangana,West,Office Supplies,Accessories,29610.79,7,0.3,-7287.11
ORD-100413,Second Class,Corporate,India,Chennai,Delhi,North,Technology,Storage,47883.32,10,0.1,238.08
ORD-100414,Second Class,Consumer,India,,Karnataka,,Technology,Phones,25030.12,10,0.2,-2154.57
ORD-100415,Standard Class,Consumer,India,Chennai,Maharashtra,South,Office Supplies,Phones,14552.33,7,0,2270.86
ORD-100416,Second Class,Consumer,India,Delhi,Karnataka,South,Furniture,Tables,32024.84,3,0.1,3526.49
ORD-100417,Same Day,Consumer,India,Bangalore,Karnataka,East,Office Supplies,Phones,9333.97,7,0.05,556.51
ORD-100418,First Class,Corporate,India,,Telangana,North,Office Supplies,Binders,58326.85,3,0,2974.43
ORD-100419,First Class,Corporate,India,Delhi,Maharashtra,North,Furniture,Accessories,17923.38,6,0.1,187.41
ORD-100420,Second Class,Home Office,India,Kolkata,Delhi,South,Office Supplies,Accessories,28743.89,5,0.3,-3495.81
ORD-100421,Standard Class,Corporate,India,Mumbai,Maharashtra,Central,Technology,Storage,42658.28,5,0.1,5593.8
ORD-100422,Same Day,Home Office,India,Chennai,West Bengal,Central,Office Supplies,Binders,42459.33,9,0.2,-3655.95
ORD-100423,,Consumer,India,,Maharashtra,West,Office Supplies,Chairs,17444.3,7,,1108.95
ORD-100424,Same Day,Corporate,India,,Telangana,East,Office Supplies,Accessories,43552.81,9,0.05,8015.26
ORD-100425,First Class,Home Office,India,Mumbai,Delhi,West,Technology,Accessories,49446.36,11,0.1,-2227.12
ORD-100426,,Home Office,India,Chennai,Delhi,,Furniture,Phones,1791.7,11,0,373.14
ORD-100427,First Class,Home Office,India,Mumbai,Tamil Nadu,East,Furniture,Binders,17443.41,4,,527.4
ORD-100428,First Class,Home Office,India,,Maharashtra,North,Technology,Accessories,18601.83,7,0.1,423.55
ORD-100429,Second Class,Consumer,India,Chennai,Delhi,Central,Technology,Tables,58401.7,,0.1,2499.5
ORD-100430,First Class,Corporate,India,,Tamil Nadu,Central,Technology,Accessories,4071.58,5,0.2,-405.95
ORD-100431,Same Day,,India,Hyderabad,Tamil Nadu,Central,Technology,Storage,56889.97,11,,2410.11
ORD-100432,First Class,Consumer,India,Hyderabad,Karnataka,West,Office Supplies,Binders,49156.58,10,,10181.44
